,valuable
134731,0
134732,0
134733,0
134734,0
134735,0
134736,0
134737,0
134738,0
134739,0
134740,0
134741,0
134742,1
134743,1
134744,1
134745,1
134746,1
134747,0
134748,1
134749,1
134750,0
134751,0
134752,0
134753,1
134754,1
134755,0
134756,1
134757,0
134758,0
134759,1
134760,0
134761,1
134762,1
134763,0
134764,0
134765,0
134766,0
134767,1
134768,0
134769,0
134770,1
134771,0
134772,0
134773,1
134774,0
134775,1
134776,0
134777,0
134778,1
134779,0
134780,0
134781,1
134782,0
134783,1
134784,0
134785,0
134786,0
134787,0
134788,0
134789,1
134790,0
134791,0
134792,0
134793,1
134794,1
134795,0
134796,0
134797,0
134798,0
134799,0
134800,0
134801,0
134802,1
134803,0
134804,0
134805,0
134806,0
134807,0
134808,0
134809,0
134810,1
134811,0
134812,1
134813,1
134814,0
134815,0
134816,0
134817,1
134818,0
134819,0
134820,0
134821,0
134822,0
134823,1
134824,1
134825,0
134826,0
134827,0
134828,1
134829,0
134830,0
134831,1
134832,0
134833,0
134834,0
134835,1
134836,1
134837,0
134838,1
134839,0
134840,0
134841,0
134842,0
134843,0
134844,0
134845,1
134846,1
134847,0
134848,0
134849,0
134850,0
134851,0
134852,0
134853,0
134854,0
134855,0
134856,1
134857,0
134858,1
134859,1
134860,0
134861,0
134862,1
134863,1
134864,0
134865,1
134866,1
134867,1
134868,1
134869,0
134870,1
134871,0
134872,0
134873,1
134874,1
134875,1
134876,1
134877,1
134878,1
134879,1
134880,0
134881,1
134882,0
134883,0
134884,0
134885,0
134886,0
134887,0
134888,0
134889,0
134890,0
134891,0
134892,0
134893,0
134894,1
134895,1
134896,1
134897,1
134898,1
134899,1
134900,0
134901,0
134902,0
134903,1
134904,1
134905,0
134906,1
134907,0
134908,0
134909,1
134910,0
134911,0
134912,1
134913,1
134914,1
134915,0
134916,1
134917,1
134918,1
134919,1
134920,1
134921,1
134922,0
134923,0
134924,1
134925,1
134926,1
134927,1
134928,0
134929,1
134930,0
134931,0
134932,1
134933,0
134934,0
134935,0
134936,0
134937,0
134938,0
134939,1
134940,0
134941,1
134942,1
134943,0
134944,1
134945,0
134946,0
134947,0
134948,1
134949,1
134950,1
134951,0
134952,0
134953,0
134954,0
134955,0
134956,0
134957,1
134958,0
134959,1
134960,1
134961,0
134962,0
134963,0
134964,1
134965,0
134966,0
134967,1
134968,0
134969,1
134970,1
134971,0
134972,0
134973,0
134974,1
134975,1
134976,1
134977,1
134978,1
134979,0
134980,1
134981,0
134982,0
134983,1
134984,1
134985,1
134986,1
134987,1
134988,0
134989,0
134990,0
134991,1
134992,1
134993,0
134994,0
134995,1
134996,0
134997,1
134998,1
134999,1
135000,1
135001,0
135002,1
135003,1
135004,0
135005,1
135006,1
135007,0
135008,0
135009,0
135010,1
135011,0
135012,0
135013,1
135014,1
135015,1
135016,0
135017,0
135018,0
135019,1
135020,1
135021,1
135022,1
135023,1
135024,0
135025,1
135026,0
135027,1
135028,1
135029,1
135030,0
135031,1
135032,0
135033,0
135034,0
135035,0
135036,0
135037,1
135038,0
135039,0
135040,0
135041,0
135042,1
135043,0
135044,1
135045,0
135046,1
135047,1
135048,1
135049,1
135050,0
135051,0
135052,0
135053,1
135054,1
135055,0
135056,1
135057,1
135058,1
135059,0
135060,0
135061,0
135062,0
135063,1
135064,1
135065,0
135066,0
135067,0
135068,0
135069,0
135070,1
135071,1
135072,0
135073,0
135074,0
135075,1
135076,1
135077,0
135078,1
135079,1
135080,1
135081,1
135082,0
135083,0
135084,0
135085,1
135086,0
135087,1
135088,0
135089,1
135090,1
135091,0
135092,1
135093,1
135094,0
135095,0
135096,1
135097,0
135098,0
135099,1
135100,1
135101,1
135102,1
135103,1
135104,1
135105,0
135106,1
135107,1
135108,0
135109,1
135110,1
135111,1
135112,1
135113,0
135114,1
135115,1
135116,0
135117,1
135118,1
135119,0
135120,0
135121,0
135122,0
135123,1
135124,1
135125,1
135126,0
135127,0
135128,0
135129,0
135130,0
135131,1
135132,1
135133,1
135134,0
135135,0
135136,1
135137,1
135138,1
135139,0
135140,0
135141,0
135142,1
135143,0
135144,1
135145,1
135146,1
135147,1
135148,0
135149,0
135150,1
135151,1
135152,1
135153,0
135154,1
135155,1
135156,1
135157,1
135158,0
135159,1
135160,1
135161,0
135162,1
135163,1
135164,1
135165,1
135166,1
135167,1
135168,1
135169,1
135170,1
135171,0
135172,1
135173,0
135174,1
135175,1
135176,1
135177,0
135178,0
135179,1
135180,0
135181,0
135182,1
135183,1
135184,0
135185,1
135186,1
135187,1
135188,1
135189,1
135190,0
135191,1
135192,1
135193,0
135194,1
135195,0
135196,0
135197,1
135198,1
135199,1
135200,0
135201,0
135202,1
135203,1
135204,0
135205,1
135206,0
135207,0
135208,1
135209,1
135210,0
135211,1
135212,0
135213,1
135214,0
135215,1
135216,0
135217,1
135218,1
135219,1
135220,1
135221,0
135222,1
135223,1
135224,1
135225,1
135226,1
135227,0
135228,0
135229,1
135230,1
135231,1
135232,1
135233,0
135234,1
135235,1
135236,1
135237,0
135238,1
135239,0
135240,1
135241,1
135242,1
135243,0
135244,1
135245,0
135246,1
135247,0
135248,1
135249,0
135250,0
135251,1
135252,1
135253,1
135254,1
135255,1
135256,0
135257,0
135258,0
135259,0
135260,1
135261,1
135262,0
135263,0
135264,1
135265,1
135266,0
135267,0
135268,1
135269,1
135270,1
135271,1
135272,0
135273,1
135274,0
135275,0
135276,1
135277,0
135278,1
135279,1
135280,1
135281,1
135282,1
135283,1
135284,1
135285,1
135286,1
135287,1
135288,1
135289,1
135290,0
135291,0
135292,1
135293,1
135294,1
135295,1
135296,0
135297,1
135298,1
135299,1
135300,0
135301,1
135302,1
135303,1
135304,0
135305,1
135306,1
135307,1
135308,0
135309,0
135310,1
135311,1
135312,1
135313,0
135314,1
135315,1
135316,1
135317,0
135318,1
135319,0
135320,1
135321,1
135322,1
135323,0
135324,1
135325,1
135326,0
135327,0
135328,0
135329,0
135330,0
135331,1
135332,0
135333,1
135334,1
135335,1
135336,0
135337,1
135338,0
135339,1
135340,1
135341,1
135342,1
135343,1
135344,1
135345,1
135346,1
135347,1
135348,1
135349,1
135350,1
135351,1
135352,1
135353,1
135354,1
135355,1
135356,1
135357,1
135358,1
135359,1
135360,1
135361,1
135362,0
135363,1
135364,0
135365,0
135366,0
135367,0
135368,0
135369,0
135370,1
135371,1
135372,1
135373,1
135374,1
135375,0
135376,1
135377,1
135378,0
135379,1
135380,1
135381,1
135382,1
135383,0
135384,1
135385,1
135386,0
135387,1
135388,1
135389,0
135390,0
135391,0
135392,0
135393,1
135394,0
135395,1
135396,0
135397,1
135398,1
135399,0
135400,1
135401,1
135402,0
135403,1
135404,1
135405,1
135406,1
135407,1
135408,1
135409,1
135410,0
135411,0
135412,0
135413,0
135414,1
135415,1
135416,1
135417,1
135418,1
135419,1
135420,0
135421,0
135422,1
135423,1
135424,0
135425,0
135426,0
135427,0
135428,1
135429,1
135430,1
135431,1
135432,1
135433,1
135434,1
135435,1
135436,1
135437,0
135438,1
135439,0
135440,0
135441,1
135442,1
135443,1
135444,1
135445,1
135446,0
135447,0
135448,1
135449,0
135450,1
135451,1
135452,1
135453,1
135454,1
135455,1
135456,1
135457,1
135458,1
135459,0
135460,0
135461,1
135462,1
135463,0
135464,1
135465,1
135466,0
135467,1
135468,1
135469,1
135470,1
135471,0
135472,1
135473,1
135474,1
135475,1
135476,0
135477,0
135478,0
135479,1
135480,1
135481,1
135482,1
135483,0
135484,1
135485,1
135486,1
135487,0
135488,0
135489,0
135490,0
135491,1
135492,0
135493,1
135494,1
135495,1
135496,0
135497,1
135498,1
135499,1
135500,1
135501,1
135502,1
135503,1
135504,1
135505,1
135506,0
135507,1
135508,1
135509,0
135510,1
135511,1
135512,1
135513,0
135514,1
135515,1
135516,1
135517,0
135518,1
135519,0
135520,1
135521,1
135522,0
135523,0
135524,0
135525,0
135526,0
135527,0
135528,0
135529,0
135530,0
135531,1
135532,0
135533,1
135534,1
135535,0
135536,1
135537,1
135538,1
135539,1
135540,1
135541,1
135542,1
135543,1
135544,1
135545,1
135546,1
135547,0
135548,0
135549,1
135550,1
135551,1
135552,1
135553,1
135554,1
135555,1
135556,1
135557,0
135558,0
135559,0
135560,1
135561,1
135562,0
135563,0
135564,1
135565,1
135566,1
135567,1
135568,1
135569,0
135570,0
135571,1
135572,1
135573,0
135574,1
135575,1
135576,1
135577,1
135578,0
135579,1
135580,0
135581,1
135582,1
135583,1
135584,1
135585,1
135586,1
135587,0
135588,0
135589,1
135590,1
135591,1
135592,1
135593,0
135594,1
135595,1
135596,1
135597,1
135598,1
135599,1
135600,0
135601,1
135602,1
135603,0
135604,0
135605,0
135606,1
135607,0
135608,1
135609,1
135610,0
135611,1
135612,1
135613,0
135614,1
135615,1
135616,0
135617,1
135618,1
135619,0
135620,0
135621,0
135622,0
135623,1
135624,0
135625,1
135626,1
135627,1
135628,1
135629,0
135630,1
135631,0
135632,1
135633,1
135634,0
135635,1
135636,0
135637,0
135638,0
135639,1
135640,1
135641,0
135642,0
135643,1
135644,0
135645,0
135646,1
135647,0
135648,1
135649,1
135650,1
135651,1
135652,1
135653,1
135654,1
135655,1
135656,1
135657,1
135658,1
135659,0
135660,1
135661,1
135662,1
135663,0
135664,1
135665,1
135666,0
135667,0
135668,0
135669,1
135670,0
135671,0
135672,1
135673,0
135674,0
135675,1
135676,1
135677,1
135678,0
135679,1
135680,0
135681,0
135682,0
135683,1
135684,0
135685,0
135686,0
135687,0
135688,1
135689,1
135690,1
135691,1
135692,1
135693,1
135694,1
135695,1
135696,1
135697,0
135698,0
135699,0
135700,0
135701,1
135702,0
135703,1
135704,1
135705,1
135706,1
135707,0
135708,1
135709,1
135710,0
135711,0
135712,0
135713,0
135714,1
135715,1
135716,1
135717,0
135718,0
135719,0
135720,0
135721,0
135722,1
135723,0
135724,1
135725,1
135726,1
135727,1
135728,0
135729,0
135730,0
135731,1
135732,1
135733,1
135734,1
135735,1
135736,0
135737,0
135738,0
135739,1
135740,1
135741,1
135742,1
135743,1
135744,1
135745,1
135746,0
135747,1
135748,0
135749,0
135750,0
135751,0
135752,0
135753,0
135754,1
135755,1
135756,0
135757,1
135758,1
135759,1
135760,1
135761,1
135762,1
135763,1
135764,1
135765,0
135766,1
135767,0
135768,1
135769,1
135770,1
135771,0
135772,1
135773,0
135774,0
135775,0
135776,0
135777,0
135778,0
135779,0
135780,0
135781,0
135782,0
135783,0
135784,0
135785,0
135786,0
135787,0
135788,0
135789,0
135790,0
135791,0
135792,0
135793,0
135794,0
135795,0
135796,0
135797,0
135798,0
135799,0
135800,0
135801,0
135802,0
135803,0
135804,0
135805,0
135806,0
135807,0
135808,0
135809,0
135810,0
135811,0
135812,0
135813,0
135814,0
135815,0
135816,0
135817,0
135818,0
135819,0
135820,0
135821,0
135822,0
135823,0
135824,0
135825,0
135826,0
135827,0
135828,0
135829,0
135830,0
135831,0
135832,0
135833,0
135834,0
135835,0
135836,0
135837,0
135838,0
135839,0
135840,0
135841,0
135842,0
135843,0
135844,0
135845,0
135846,0
135847,0
135848,0
135849,0
135850,0
135851,0
135852,0
135853,0
135854,0
135855,0
135856,0
135857,0
135858,0
135859,0
135860,0
135861,0
135862,0
135863,0
135864,0
135865,0
135866,0
135867,0
135868,0
135869,0
135870,0
135871,0
135872,0
135873,0
135874,0
135875,0
135876,0
135877,0
135878,0
135879,0
135880,0
135881,0
135882,0
135883,0
135884,0
135885,0
135886,0
135887,0
135888,0
135889,0
135890,0
135891,0
135892,0
135893,0
135894,0
135895,0
135896,0
135897,0
135898,0
135899,0
135900,0
135901,0
135902,0
135903,0
135904,0
135905,0
135906,0
135907,0
135908,0
135909,0
135910,0
135911,0
135912,0
135913,0
135914,0
135915,0
135916,0
135917,0
135918,0
135919,0
135920,0
135921,0
135922,0
135923,0
135924,0
135925,0
135926,0
135927,0
135928,0
135929,0
135930,0
135931,0
135932,1
135933,0
135934,0
135935,0
135936,0
135937,0
135938,0
135939,0
135940,0
135941,0
135942,0
135943,0
135944,0
135945,0
135946,0
135947,0
135948,0
135949,0
135950,0
135951,1
135952,0
135953,0
135954,0
135955,0
135956,0
135957,0
135958,0
135959,0
135960,0
135961,0
135962,0
135963,0
135964,0
135965,0
135966,0
135967,0
135968,0
135969,0
135970,0
135971,0
135972,0
135973,0
135974,0
135975,0
135976,0
135977,0
135978,0
135979,0
135980,0
135981,0
135982,0
135983,0
135984,0
135985,0
135986,0
135987,0
135988,0
135989,0
135990,0
135991,0
135992,0
135993,0
135994,0
135995,0
135996,0
135997,0
135998,0
135999,0
136000,0
136001,0
136002,1
136003,0
136004,0
136005,0
136006,0
136007,0
136008,1
136009,0
136010,0
136011,1
136012,0
136013,0
136014,0
136015,1
136016,0
136017,0
136018,0
136019,0
136020,0
136021,0
136022,0
136023,0
136024,0
136025,0
136026,0
136027,0
136028,0
136029,0
136030,0
136031,0
136032,0
136033,0
136034,0
136035,0
136036,0
136037,0
136038,0
136039,0
136040,0
136041,0
136042,0
136043,0
136044,0
136045,0
136046,0
136047,0
136048,0
136049,1
136050,0
136051,0
136052,0
136053,0
136054,0
136055,0
136056,0
136057,1
136058,0
136059,0
136060,0
136061,0
136062,0
136063,0
136064,0
136065,0
136066,0
136067,0
136068,0
136069,0
136070,0
136071,0
136072,0
136073,0
136074,0
136075,0
136076,0
136077,0
136078,0
136079,0
136080,0
136081,0
136082,0
136083,0
136084,0
136085,1
136086,0
136087,0
136088,0
136089,0
136090,0
136091,0
136092,0
136093,0
136094,0
136095,0
136096,0
136097,0
136098,0
136099,0
136100,0
136101,0
136102,0
136103,0
136104,0
136105,0
136106,0
136107,0
136108,0
136109,0
136110,0
136111,0
136112,0
136113,0
136114,0
136115,0
136116,0
136117,0
136118,0
136119,0
136120,0
136121,0
136122,0
136123,0
136124,0
136125,0
136126,0
136127,0
136128,0
136129,0
136130,0
136131,0
136132,0
136133,0
136134,0
136135,0
136136,0
136137,0
136138,0
136139,0
136140,0
136141,0
136142,0
136143,0
136144,0
136145,0
136146,0
136147,0
136148,0
136149,0
136150,0
136151,0
136152,0
136153,0
136154,0
136155,0
136156,0
136157,0
136158,1
136159,0
136160,0
136161,0
136162,0
136163,0
136164,0
136165,0
136166,0
136167,0
136168,0
136169,0
136170,0
136171,0
136172,0
136173,0
136174,0
136175,0
136176,0
136177,0
136178,0
136179,1
136180,1
136181,0
136182,0
136183,0
136184,0
136185,0
136186,0
136187,0
136188,0
136189,0
136190,0
136191,0
136192,0
136193,0
136194,0
136195,0
136196,0
136197,0
136198,0
136199,0
136200,0
136201,0
136202,0
136203,0
136204,0
136205,0
136206,0
136207,0
136208,1
136209,0
136210,0
136211,0
136212,1
136213,0
136214,0
136215,0
136216,0
136217,0
136218,0
136219,0
136220,0
136221,0
136222,0
136223,0
136224,0
136225,0
136226,0
136227,0
136228,0
136229,1
136230,0
136231,1
136232,0
136233,0
136234,0
136235,0
136236,0
136237,1
136238,0
136239,0
136240,0
136241,1
136242,1
136243,1
136244,0
136245,0
136246,0
136247,1
136248,0
136249,0
136250,0
136251,0
136252,0
136253,0
136254,0
136255,0
136256,0
136257,0
136258,0
136259,1
136260,0
136261,0
136262,0
136263,0
136264,0
136265,0
136266,0
136267,1
136268,0
136269,0
136270,0
136271,0
136272,0
136273,0
136274,0
136275,0
136276,0
136277,0
136278,0
136279,0
136280,1
136281,0
136282,0
136283,1
136284,0
136285,0
136286,0
136287,0
136288,0
136289,1
136290,0
136291,0
136292,0
136293,1
136294,0
136295,0
136296,0
136297,0
136298,0
136299,0
136300,0
136301,0
136302,0
136303,0
136304,0
136305,0
136306,0
136307,0
136308,0
136309,0
136310,0
136311,0
136312,1
136313,1
136314,1
136315,0
136316,0
136317,0
136318,0
136319,0
136320,0
136321,0
136322,0
136323,0
136324,0
136325,0
136326,0
136327,0
136328,0
136329,0
136330,0
136331,0
136332,0
136333,0
136334,0
136335,0
136336,0
136337,0
136338,1
136339,0
136340,0
136341,1
136342,1
136343,0
136344,0
136345,0
136346,0
136347,1
136348,0
136349,0
136350,0
136351,0
136352,0
136353,0
136354,0
136355,0
136356,0
136357,0
136358,0
136359,0
136360,0
136361,0
136362,0
136363,1
136364,0
136365,0
136366,0
136367,1
136368,0
136369,0
136370,1
136371,0
136372,0
136373,0
136374,0
136375,1
136376,1
136377,1
136378,1
136379,0
136380,0
136381,0
136382,1
136383,0
136384,0
136385,0
136386,0
136387,0
136388,0
136389,0
136390,0
136391,0
136392,0
136393,0
136394,1
136395,0
136396,0
136397,0
136398,0
136399,0
136400,0
136401,0
136402,0
136403,0
136404,1
136405,1
136406,0
136407,0
136408,0
136409,0
136410,0
136411,0
136412,0
136413,0
136414,1
136415,1
136416,1
136417,0
136418,0
136419,0
136420,0
136421,0
136422,0
136423,0
136424,0
136425,1
136426,0
136427,0
136428,0
136429,1
136430,0
136431,1
136432,1
136433,0
136434,0
136435,1
136436,0
136437,1
136438,1
136439,0
136440,0
136441,0
136442,1
136443,1
136444,1
136445,0
136446,0
136447,1
136448,0
136449,0
136450,1
136451,0
136452,0
136453,1
136454,0
136455,0
136456,0
136457,0
136458,1
136459,0
136460,1
136461,1
136462,1
136463,0
136464,1
136465,0
136466,0
136467,0
136468,1
136469,1
136470,0
136471,1
136472,0
136473,0
136474,0
136475,0
136476,0
136477,0
136478,1
136479,0
136480,1
136481,1
136482,1
136483,1
136484,0
136485,0
136486,1
136487,1
136488,0
136489,0
136490,0
136491,0
136492,1
136493,0
136494,0
136495,0
136496,1
136497,0
136498,0
136499,0
136500,0
136501,0
136502,0
136503,1
136504,0
136505,0
136506,0
136507,0
136508,1
136509,0
136510,0
136511,1
136512,0
136513,1
136514,1
136515,0
136516,1
136517,1
136518,0
136519,0
136520,1
136521,0
136522,1
136523,1
136524,1
136525,0
136526,1
136527,1
136528,0
136529,0
136530,1
136531,0
136532,0
136533,1
136534,0
136535,0
136536,0
136537,0
136538,1
136539,0
136540,1
136541,0
136542,0
136543,0
136544,1
136545,0
136546,0
136547,1
136548,0
136549,0
136550,1
136551,0
136552,1
136553,1
136554,0
136555,1
136556,0
136557,1
136558,1
136559,1
136560,0
136561,1
136562,0
136563,0
136564,1
136565,1
136566,0
136567,0
136568,1
136569,0
136570,1
136571,1
136572,1
136573,1
136574,1
136575,0
136576,0
136577,0
136578,0
136579,0
136580,0
136581,1
136582,1
136583,1
136584,0
136585,0
136586,1
136587,0
136588,0
136589,1
136590,1
136591,1
136592,0
136593,1
136594,1
136595,0
136596,1
136597,0
136598,0
136599,0
136600,0
136601,1
136602,1
136603,0
136604,1
136605,1
136606,1
136607,1
136608,0
136609,0
136610,0
136611,0
136612,0
136613,1
136614,1
136615,1
136616,0
136617,1
136618,1
136619,0
136620,1
136621,1
136622,0
136623,1
136624,1
136625,1
136626,0
136627,1
136628,0
136629,1
136630,0
136631,0
136632,1
136633,0
136634,1
136635,1
136636,0
136637,0
136638,1
136639,1
136640,1
136641,0
136642,1
136643,0
136644,0
136645,1
136646,1
136647,0
136648,0
136649,1
136650,0
136651,0
136652,1
136653,1
136654,1
136655,0
136656,0
136657,1
136658,0
136659,1
136660,1
136661,0
136662,0
136663,0
136664,0
136665,0
136666,1
136667,1
136668,0
136669,0
136670,0
136671,1
136672,0
136673,1
136674,1
136675,0
136676,0
136677,0
136678,1
136679,1
136680,1
136681,0
136682,1
136683,0
136684,1
136685,1
136686,1
136687,0
136688,1
136689,0
136690,1
136691,1
136692,0
136693,1
136694,0
136695,1
136696,0
136697,1
136698,1
136699,1
136700,1
136701,1
136702,0
136703,0
136704,1
136705,1
136706,0
136707,1
136708,1
136709,0
136710,1
136711,0
136712,0
136713,1
136714,1
136715,0
136716,1
136717,0
136718,1
136719,1
136720,0
136721,1
136722,1
136723,1
136724,0
136725,1
136726,1
136727,1
136728,0
136729,1
136730,1
136731,1
136732,0
136733,0
136734,0
136735,0
136736,1
136737,0
136738,1
136739,1
136740,1
136741,1
136742,1
136743,0
136744,0
136745,0
136746,0
136747,1
136748,0
136749,1
136750,1
136751,1
136752,0
136753,1
136754,1
136755,0
136756,0
136757,1
136758,1
136759,1
136760,1
136761,1
136762,1
136763,1
136764,1
136765,0
136766,1
136767,1
136768,1
136769,0
136770,1
136771,1
136772,0
136773,0
136774,1
136775,0
136776,1
136777,1
136778,1
136779,1
136780,1
136781,1
136782,1
136783,1
136784,0
136785,1
136786,1
136787,0
136788,0
136789,0
136790,1
136791,1
136792,0
136793,1
136794,0
136795,0
136796,1
136797,1
136798,0
136799,0
136800,0
136801,0
136802,1
136803,1
136804,1
136805,1
136806,0
136807,1
136808,0
136809,0
136810,0
136811,0
136812,1
136813,1
136814,0
136815,1
136816,0
136817,1
136818,1
136819,1
136820,1
136821,0
136822,0
136823,0
136824,0
136825,0
136826,0
136827,1
136828,0
136829,0
136830,1
136831,1
136832,1
136833,1
136834,1
136835,1
136836,1
136837,0
136838,1
136839,1
136840,1
136841,0
136842,1
136843,0
136844,0
136845,1
136846,1
136847,1
136848,1
136849,0
136850,0
136851,1
136852,1
136853,1
136854,1
136855,1
136856,1
136857,0
136858,0
136859,1
136860,0
136861,1
136862,0
136863,0
136864,1
136865,1
136866,1
136867,1
136868,0
136869,1
136870,1
136871,1
136872,1
136873,1
136874,1
136875,1
136876,1
136877,0
136878,1
136879,1
136880,0
136881,1
136882,0
136883,0
136884,0
136885,1
136886,0
136887,1
136888,1
136889,1
136890,1
136891,1
136892,1
136893,1
136894,1
136895,0
136896,0
136897,1
136898,1
136899,1
136900,0
136901,0
136902,1
136903,1
136904,1
136905,0
136906,0
136907,1
136908,0
136909,1
136910,1
136911,1
136912,0
136913,1
136914,0
136915,1
136916,1
136917,1
136918,0
136919,1
136920,1
136921,1
136922,1
136923,1
136924,0
136925,0
136926,1
136927,1
136928,0
136929,0
136930,1
136931,0
